movieId,weight_rating,title,genres
1438,2.7148221989996406,Dante's Peak (1997),Action|Thriller
1459,3.113308848917394,Absolute Power (1997),Mystery|Thriller
1461,2.777095318973311,Vegas Vacation (National Lampoon's Las Vegas Vacation) (1997),Comedy
1464,3.417165974485794,Lost Highway (1997),Crime|Drama|Fantasy|Film-Noir|Mystery|Romance
1513,2.9245782607178765,Romy and Michele's High School Reunion (1997),Comedy
1639,3.4566639287492276,Chasing Amy (1997),Comedy|Drama|Romance
1663,3.433765836714502,Stripes (1981),Comedy|War
1693,3.3341669265752265,Amistad (1997),Drama|Mystery
1702,2.5793727695567616,Flubber (1997),Children|Comedy|Fantasy
1777,3.2352948901546528,"Wedding Singer, The (1998)",Comedy|Romance
1889,3.2780072731805188,Insomnia (1997),Drama|Mystery|Thriller
1907,3.3858434611301065,Mulan (1998),Adventure|Animation|Children|Comedy|Drama|Musical|Romance
1911,2.643042441855651,Dr. Dolittle (1998),Comedy
1952,3.653229953735568,Midnight Cowboy (1969),Drama
1954,3.6147745798515785,Rocky (1976),Drama
1960,3.617689125449709,"Last Emperor, The (1987)",Drama
1969,2.6590250151721255,"Nightmare on Elm Street 2: Freddy's Revenge, A (1985)",Horror
1982,3.4109330497551156,Halloween (1978),Horror
1997,3.6268401149906424,"Exorcist, The (1973)",Horror|Mystery
2005,3.4528253392035007,"Goonies, The (1985)",Action|Adventure|Children|Comedy|Fantasy
2009,3.2572157959890817,Soylent Green (1973),Drama|Mystery|Sci-Fi|Thriller
2010,3.646808676884774,Metropolis (1927),Drama|Sci-Fi
2013,3.1738321988578453,"Poseidon Adventure, The (1972)",Action|Adventure|Drama
2018,3.3843541816811458,Bambi (1942),Animation|Children|Drama
2023,3.2448829506014727,"Godfather: Part III, The (1990)",Crime|Drama|Mystery|Thriller
2052,2.9254808369925422,Hocus Pocus (1993),Children|Comedy|Fantasy|Horror
2076,3.6319680877679033,Blue Velvet (1986),Drama|Mystery|Thriller
2078,3.48388224812194,"Jungle Book, The (1967)",Animation|Children|Comedy|Musical
2080,3.423356555996827,Lady and the Tramp (1955),Animation|Children|Comedy|Romance
2085,3.3150547367740715,101 Dalmatians (One Hundred and One Dalmatians) (1961),Adventure|Animation|Children
2087,3.391822825410908,Peter Pan (1953),Animation|Children|Fantasy|Musical
2096,3.359101794193741,Sleeping Beauty (1959),Animation|Children|Musical
2109,3.4406626765086905,"Jerk, The (1979)",Comedy
2123,2.943079304856223,All Dogs Go to Heaven (1989),Animation|Children|Comedy|Drama|Fantasy
2124,3.1648122409122497,"Addams Family, The (1991)",Children|Comedy|Fantasy
2125,3.2984561966525243,Ever After: A Cinderella Story (1998),Comedy|Drama|Romance
2132,3.570637984653871,Who's Afraid of Virginia Woolf? (1966),Drama
2134,3.172794334606202,Weird Science (1985),Comedy|Fantasy|Sci-Fi
2136,2.949172726800171,"Nutty Professor, The (1963)",Comedy|Sci-Fi
2137,3.375942574936391,Charlotte's Web (1973),Animation|Children
2144,3.4149764858132254,Sixteen Candles (1984),Comedy|Romance
2232,3.38047861244843,Cube (1997),Horror|Mystery|Sci-Fi|Thriller
2301,3.286870076705027,History of the World: Part I (1981),Comedy|Musical
2313,3.6944333784863734,"Elephant Man, The (1980)",Drama
2320,3.041044120114698,Apt Pupil (1998),Drama|Thriller
2321,3.4785273107357657,Pleasantville (1998),Comedy|Drama|Fantasy
2322,2.874371085877216,Soldier (1998),Action|Sci-Fi|War
2329,3.888673382014373,American History X (1998),Crime|Drama
2333,3.4846795878972507,Gods and Monsters (1998),Drama
2387,2.8686268639897623,Very Bad Things (1998),Comedy|Crime
2395,3.6311051538680608,Rushmore (1998),Comedy|Drama
2398,3.5026725840449706,Miracle on 34th Street (1947),Comedy|Drama
2402,2.814187159298657,Rambo: First Blood Part II (1985),Action|Adventure|Thriller
2403,3.383723672903396,First Blood (Rambo: First Blood) (1982),Action|Adventure|Drama|Thriller
2412,2.3938383455480166,Rocky V (1990),Action|Drama
2420,3.25995875914062,"Karate Kid, The (1984)",Drama
2427,3.336815889100059,"Thin Red Line, The (1998)",Action|Drama|War
2455,3.3696375362059507,"Fly, The (1986)",Drama|Horror|Sci-Fi|Thriller
2459,3.172798414484025,"Texas Chainsaw Massacre, The (1974)",Horror
2467,3.5740590997760133,"Name of the Rose, The (Name der Rose, Der) (1986)",Crime|Drama|Mystery|Thriller
2528,3.239360876168721,Logan's Run (1976),Action|Adventure|Sci-Fi
2529,3.5417290806521153,Planet of the Apes (1968),Action|Drama|Sci-Fi
2533,2.969766656130694,Escape from the Planet of the Apes (1971),Action|Sci-Fi
2551,3.266429312498042,Dead Ringers (1988),Drama|Horror|Thriller
2657,3.2259504812030904,"Rocky Horror Picture Show, The (1975)",Comedy|Horror|Musical|Sci-Fi
2664,3.4867946308955755,Invasion of the Body Snatchers (1956),Horror|Sci-Fi|Thriller
2692,3.741812024986983,Run Lola Run (Lola rennt) (1998),Action|Crime
2699,2.86941827733825,Arachnophobia (1990),Comedy|Horror
2713,2.6783856309079996,Lake Placid (1999),Horror|Thriller
2730,3.480900204970049,Barry Lyndon (1975),Drama|Romance|War
2731,3.579642620743037,"400 Blows, The (Les quatre cents coups) (1959)",Crime|Drama
2746,3.196883553832185,Little Shop of Horrors (1986),Comedy|Horror|Musical
2747,3.0856657193376673,"Little Shop of Horrors, The (1960)",Comedy|Horror
2795,3.4706683498177977,National Lampoon's Vacation (1983),Comedy
2804,3.7173165606059677,"Christmas Story, A (1983)",Children|Comedy
2826,3.0258610951149594,"13th Warrior, The (1999)",Action|Adventure|Fantasy
2871,3.606435214445645,Deliverance (1972),Adventure|Drama|Thriller
2908,3.524562545977028,Boys Don't Cry (1999),Drama
2966,3.584548106691983,"Straight Story, The (1999)",Adventure|Drama
2973,3.6105725491220477,Crimes and Misdemeanors (1989),Comedy|Crime|Drama
3062,3.441136371883445,"Longest Day, The (1962)",Action|Drama|War
3081,3.3994347169538153,Sleepy Hollow (1999),Fantasy|Horror|Mystery|Romance
3089,3.6442260486343088,Bicycle Thieves (a.k.a. The Bicycle Thief) (a.k.a. The Bicycle Thieves) (Ladri di biciclette) (1948),Drama
3147,3.7654937084185756,"Green Mile, The (1999)",Crime|Drama
3157,2.8448834358105497,Stuart Little (1999),Children|Comedy|Fantasy
3168,3.4484848736456697,Easy Rider (1969),Adventure|Drama
3186,3.307287268726855,"Girl, Interrupted (1999)",Drama
3201,3.460584863607828,Five Easy Pieces (1970),Drama
3210,3.4621229530353577,Fast Times at Ridgemont High (1982),Comedy|Drama|Romance
3246,3.5268611011117157,Malcolm X (1992),Drama
3274,2.9909114862283968,Single White Female (1992),Drama|Thriller
3285,2.978606675595675,"Beach, The (2000)",Adventure|Drama
3362,3.7200793131118752,Dog Day Afternoon (1975),Crime|Drama
3386,3.5214486779002416,JFK (1991),Drama|Mystery|Thriller
3424,3.6234766512999586,Do the Right Thing (1989),Drama
3435,3.8093258540774406,Double Indemnity (1944),Crime|Drama|Film-Noir
3439,2.629531009193995,Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),Action|Children|Fantasy
3471,3.6332154392124685,Close Encounters of the Third Kind (1977),Adventure|Drama|Sci-Fi
3535,3.4261086093014925,American Psycho (2000),Crime|Horror|Mystery|Thriller
3676,3.3030062134238656,Eraserhead (1977),Drama|Horror
3681,3.6682235140890755,For a Few Dollars More (Per qualche dollaro in più) (1965),Action|Drama|Thriller|Western
3741,3.5723286923932287,Badlands (1973),Crime|Drama|Thriller
3785,2.689491358592991,Scary Movie (2000),Comedy|Horror
3812,3.260400187383265,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask (1972),Comedy
3863,2.9965373843392507,"Cell, The (2000)",Drama|Horror|Thriller
3882,2.9410112140772227,Bring It On (2000),Comedy
3910,3.47196672960776,Dancer in the Dark (2000),Drama|Musical
3917,3.168182429867155,Hellraiser (1987),Horror
3949,3.7579574105529523,Requiem for a Dream (2000),Drama
3979,2.517948819464742,Little Nicky (2000),Comedy
4006,3.024962343827989,Transformers: The Movie (1986),Adventure|Animation|Children|Sci-Fi
4010,2.990446764375939,Brewster's Millions (1985),Comedy
4041,3.272280088236398,"Officer and a Gentleman, An (1982)",Drama|Romance
4105,3.4672056897933685,"Evil Dead, The (1981)",Fantasy|Horror|Thriller
4128,3.3533762460917105,"Lost Boys, The (1987)",Comedy|Horror|Thriller
4255,2.458904584725039,Freddy Got Fingered (2001),Comedy
4310,2.6473350416738155,Pearl Harbor (2001),Action|Drama|Romance|War
4361,3.489941394447891,Tootsie (1982),Comedy|Romance
4519,3.1561449930394847,"Land Before Time, The (1988)",Adventure|Animation|Children|Fantasy
4744,2.775505496009996,Jeepers Creepers (2001),Horror
4816,3.061307486364092,Zoolander (2001),Comedy
4848,3.5866700106350873,Mulholland Drive (2001),Crime|Drama|Film-Noir|Mystery|Thriller
4865,3.184600733573864,From Hell (2001),Crime|Horror|Mystery|Thriller
4873,3.4126181301695184,Waking Life (2001),Animation|Drama|Fantasy
4881,3.4924220054172648,"Man Who Wasn't There, The (2001)",Crime|Drama
4887,2.8969080323168463,"One, The (2001)",Action|Sci-Fi|Thriller
4954,3.1459591049896956,Ocean's Eleven (a.k.a. Ocean's 11) (1960),Comedy|Crime
5025,2.9738845812178374,Orange County (2002),Comedy
5055,3.200129895777362,Dragon: The Bruce Lee Story (1993),Action|Drama
5103,3.351225804728198,"Sandlot, The (1993)",Children|Comedy|Drama
5266,3.163661401411287,Panic Room (2002),Thriller
5291,3.7251419109967316,Rashomon (Rashômon) (1950),Crime|Drama|Mystery
5294,3.3896537988904627,Frailty (2001),Crime|Drama|Thriller
5364,3.106393954225825,Unfaithful (2002),Drama|Thriller
5444,3.2919551879700415,Lilo & Stitch (2002),Adventure|Animation|Children|Sci-Fi
5449,2.7592055579553043,Mr. Deeds (2002),Comedy|Romance
5452,2.3072580624439993,Look Who's Talking Now (1993),Children|Comedy|Romance
5528,3.2036245188506483,One Hour Photo (2002),Drama|Thriller
5574,3.1317093523826602,"Transporter, The (2002)",Action|Crime
5617,3.4686742813323668,Secretary (2002),Comedy|Drama|Romance
5618,3.882831844868997,Spirited Away (Sen to Chihiro no kamikakushi) (2001),Adventure|Animation|Fantasy
5620,2.9294716059903307,Sweet Home Alabama (2002),Comedy|Romance
5630,3.341201545894812,Red Dragon (2002),Crime|Mystery|Thriller
5785,2.900618968639629,Jackass: The Movie (2002),Action|Comedy|Documentary
5810,3.1467738097558127,8 Mile (2002),Drama
5881,3.047776807430979,Solaris (2002),Drama|Romance|Sci-Fi
6242,3.3184708159704606,Ringu (Ring) (1998),Horror|Mystery|Thriller
6250,2.7410598662610424,Dreamcatcher (2003),Drama|Horror|Sci-Fi|Thriller
6303,3.3064625402326966,"Andromeda Strain, The (1971)",Mystery|Sci-Fi
6645,3.173581287129732,THX 1138 (1971),Action|Adventure|Drama|Sci-Fi
6863,3.2697866241776086,School of Rock (2003),Comedy|Musical
6953,3.452136402457217,21 Grams (2003),Crime|Drama|Mystery|Romance|Thriller
6957,3.228829137705643,Bad Santa (2003),Comedy|Crime
7022,3.516414552325174,Battle Royale (Batoru rowaiaru) (2000),Action|Drama|Horror|Thriller
7123,3.280415569954301,Naked Lunch (1991),Drama|Fantasy|Mystery|Sci-Fi
7254,3.395007540435076,The Butterfly Effect (2004),Drama|Sci-Fi|Thriller
7371,3.438193741275274,Dogville (2003),Drama|Mystery|Thriller
7445,3.4620680722107147,Man on Fire (2004),Action|Crime|Drama|Mystery|Thriller
7451,3.2913820907468603,Mean Girls (2004),Comedy
8042,3.41438066802771,Mean Streets (1973),Crime|Drama
8645,3.3976025233143172,"Maria Full of Grace (Maria, Llena eres de gracia) (2004)",Crime|Drama
8783,3.1133359198130015,"Village, The (2004)",Drama|Mystery|Thriller
8784,3.505899331123376,Garden State (2004),Comedy|Drama|Romance
8910,3.278581185942693,I Heart Huckabees (2004),Comedy
8950,3.5184111969142737,The Machinist (2004),Drama|Mystery|Thriller
8957,3.2120752887417696,Saw (2004),Horror|Mystery|Thriller
8984,3.0782788447148874,Ocean's Twelve (2004),Action|Comedy|Crime|Thriller
27660,3.3372627230869454,"Animatrix, The (2003)",Action|Animation|Drama|Sci-Fi
27904,3.32165665871317,"Scanner Darkly, A (2006)",Animation|Drama|Mystery|Sci-Fi|Thriller
30793,3.100733545223826,Charlie and the Chocolate Factory (2005),Adventure|Children|Comedy|Fantasy|IMAX
30810,3.4046451908103474,"Life Aquatic with Steve Zissou, The (2004)",Adventure|Comedy|Fantasy
30816,3.145349058766543,"Phantom of the Opera, The (2004)",Drama|Musical|Romance
31410,3.639181139839716,"Downfall (Untergang, Der) (2004)",Drama|War
34405,3.6351622003303823,Serenity (2005),Action|Adventure|Sci-Fi
35836,3.351361563338841,"40-Year-Old Virgin, The (2005)",Comedy|Romance
37386,2.8485663707854965,Aeon Flux (2005),Action|Sci-Fi
37729,3.3251444771036707,Corpse Bride (2005),Animation|Comedy|Fantasy|Musical|Romance
39183,3.4249133353534207,Brokeback Mountain (2005),Drama|Romance
39446,2.8518657111980668,Saw II (2005),Horror|Thriller
40583,3.332116258102704,Syriana (2005),Drama|Thriller
40629,3.4109761781975085,Pride & Prejudice (2005),Drama|Romance
40819,3.5476210212270525,Walk the Line (2005),Drama|Musical|Romance
41571,3.243899440986911,Memoirs of a Geisha (2005),Drama|Romance
41997,3.500836414044785,Munich (2005),Action|Crime|Drama|Thriller
43928,2.632494567641272,Ultraviolet (2006),Action|Fantasy|Sci-Fi|Thriller
44195,3.558844120754716,Thank You for Smoking (2006),Comedy|Drama
44665,3.497806002509485,Lucky Number Slevin (2006),Crime|Drama|Mystery
44694,3.396404141100494,Volver (2006),Comedy|Drama
44974,3.2692944968981714,Hard Candy (2005),Drama|Thriller
45447,2.96988978058422,"Da Vinci Code, The (2006)",Drama|Mystery|Thriller
45517,3.169608232418483,Cars (2006),Animation|Children|Comedy
45722,3.231735919001353,Pirates of the Caribbean: Dead Man's Chest (2006),Action|Adventure|Fantasy
45728,3.258393047594305,Clerks II (2006),Comedy
46723,3.3837535986903866,Babel (2006),Drama|Thriller
46970,3.04337185932272,Talladega Nights: The Ballad of Ricky Bobby (2006),Action|Comedy
47610,3.4930420690787436,"Illusionist, The (2006)",Drama|Fantasy|Mystery|Romance
47629,3.412861400301443,The Queen (2006),Drama
48304,3.407361003245911,Apocalypto (2006),Adventure|Drama|Thriller
48385,3.241708417773671,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan (2006),Comedy
48394,3.7616918768007115,"Pan's Labyrinth (Laberinto del fauno, El) (2006)",Drama|Fantasy|Thriller
48780,3.778520741994352,"Prestige, The (2006)",Drama|Mystery|Sci-Fi|Thriller
49530,3.537291796141886,Blood Diamond (2006),Action|Adventure|Crime|Drama|Thriller|War
50068,3.4660022604275498,Letters from Iwo Jima (2006),Drama|War
50872,3.597591444962937,Ratatouille (2007),Animation|Children|Drama
51080,3.2804321661984828,Breach (2007),Drama|Thriller
51255,3.596551701469471,Hot Fuzz (2007),Action|Comedy|Crime|Mystery
51540,3.516968863622002,Zodiac (2007),Crime|Drama|Thriller
52885,3.36439722656023,Paprika (Papurika) (2006),Animation|Mystery|Sci-Fi
52973,3.2753708432410975,Knocked Up (2007),Comedy|Drama|Romance
55247,3.5527207027921315,Into the Wild (2007),Action|Adventure|Drama
55280,3.396571042166366,Lars and the Real Girl (2007),Comedy|Drama
55820,3.7955632140768643,No Country for Old Men (2007),Crime|Drama
56174,3.249836217783929,I Am Legend (2007),Action|Horror|Sci-Fi|Thriller|IMAX
56339,3.352306639115647,"Orphanage, The (Orfanato, El) (2007)",Drama|Horror|Mystery|Thriller
56587,3.226887745934511,"Bucket List, The (2007)",Comedy|Drama
56757,3.2169864790913634,Sweeney Todd: The Demon Barber of Fleet Street (2007),Drama|Horror|Musical|Thriller
56782,3.689662331123119,There Will Be Blood (2007),Drama|Western
57669,3.6153658878922994,In Bruges (2008),Comedy|Crime|Drama|Thriller
58293,2.67748602761848,"10,000 BC (2008)",Adventure|Romance|Thriller
58559,3.941758733301245,"Dark Knight, The (2008)",Action|Crime|Drama|IMAX
59387,3.426273520841079,"Fall, The (2006)",Adventure|Drama|Fantasy
60037,2.6283856673100665,"Happening, The (2008)",Drama|Sci-Fi|Thriller
60069,3.7956797127848736,WALL·E (2008),Adventure|Animation|Children|Romance|Sci-Fi
61240,3.6086954633246835,Let the Right One In (Låt den rätte komma in) (2008),Drama|Fantasy|Horror|Romance
63062,3.3732838716459774,Changeling (2008),Crime|Drama|Mystery
63072,3.330548947062153,"Road, The (2009)",Adventure|Drama|Thriller
63082,3.6212090925423874,Slumdog Millionaire (2008),Crime|Drama|Romance
63876,3.4393599131213004,Milk (2008),Drama
64034,3.3363668446927797,"Boy in the Striped Pajamas, The (Boy in the Striped Pyjamas, The) (2008)",Drama|War
64614,3.6595916945334412,Gran Torino (2008),Crime|Drama
64620,3.4291743322654153,Frost/Nixon (2008),Drama
64839,3.5762593344610707,"Wrestler, The (2008)",Drama
65514,3.421788088685746,Ip Man (2008),Action|Drama|War
66934,3.4723633014719635,Dr. Horrible's Sing-Along Blog (2008),Comedy|Drama|Musical|Sci-Fi
68237,3.714426739941845,Moon (2009),Drama|Mystery|Sci-Fi|Thriller
68358,3.6084256224124456,Star Trek (2009),Action|Adventure|Sci-Fi|IMAX
68954,3.70879181987629,Up (2009),Adventure|Animation|Children|Drama
69122,3.4059932972365523,"Hangover, The (2009)",Comedy|Crime
69784,2.7755363393619374,Brüno (Bruno) (2009),Comedy
70286,3.6193394797411447,District 9 (2009),Mystery|Sci-Fi|Thriller
71057,3.1889185873373895,9 (2009),Adventure|Animation|Sci-Fi
71156,3.0712264944964014,"Men Who Stare at Goats, The (2009)",Action|Comedy|Drama
71379,2.969337843775571,Paranormal Activity (2009),Horror|Thriller
72998,3.442232521760472,Avatar (2009),Action|Adventure|Sci-Fi|IMAX
77561,3.2110582646148664,Iron Man 2 (2010),Action|Adventure|Sci-Fi|Thriller|IMAX
79132,3.8702712231775083,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX
79702,3.479363227079519,Scott Pilgrim vs. the World (2010),Action|Comedy|Fantasy|Musical|Romance
80463,3.5579015375296574,"Social Network, The (2010)",Drama
80549,3.312616093160134,Easy A (2010),Comedy|Romance
81591,3.5713641163883523,Black Swan (2010),Drama|Thriller
81845,3.653149519334158,"King's Speech, The (2010)",Drama
82459,3.566759390327202,True Grit (2010),Western
86320,3.2194848197153565,Melancholia (2011),Drama|Sci-Fi
87306,3.2863373474319943,Super 8 (2011),Mystery|Sci-Fi|Thriller|IMAX
88129,3.5555663662895762,Drive (2011),Crime|Drama|Film-Noir|Thriller
91500,3.2876272158950073,The Hunger Games (2012),Action|Adventure|Drama|Sci-Fi|Thriller
91542,3.331530837058703,Sherlock Holmes: A Game of Shadows (2011),Action|Adventure|Comedy|Crime|Mystery|Thriller
91658,3.5029300571101247,"Girl with the Dragon Tattoo, The (2011)",Drama|Thriller
93840,3.3960823003811274,"Cabin in the Woods, The (2012)",Comedy|Horror|Sci-Fi|Thriller
98809,3.373764426126593,"Hobbit: An Unexpected Journey, The (2012)",Adventure|Fantasy|IMAX
104243,3.109482700261947,Riddick (2013),Action|Sci-Fi|Thriller|IMAX
3,2.8956229226645585,Grumpier Old Men (1995),Comedy|Romance
235,3.5725263836554695,Ed Wood (1994),Comedy|Drama
407,3.0923658653577126,In the Mouth of Madness (1995),Horror|Thriller
508,3.5255491001464843,Philadelphia (1993),Drama
671,3.363844627372979,Mystery Science Theater 3000: The Movie (1996),Comedy|Sci-Fi
708,3.1211629020301874,"Truth About Cats & Dogs, The (1996)",Comedy|Romance
903,3.8684999299214504,Vertigo (1958),Drama|Mystery|Romance|Thriller
904,4.010101852879035,Rear Window (1954),Mystery|Thriller
908,3.9418156351150917,North by Northwest (1959),Action|Adventure|Mystery|Romance|Thriller
909,3.6853914555621246,"Apartment, The (1960)",Comedy|Drama|Romance
913,3.8500467009777046,"Maltese Falcon, The (1941)",Film-Noir|Mystery
920,3.587510191177084,Gone with the Wind (1939),Drama|Romance|War
928,3.6643912573909496,Rebecca (1940),Drama|Mystery|Romance|Thriller
1120,3.3923812181546724,"People vs. Larry Flynt, The (1996)",Comedy|Drama
1204,3.876783367403739,Lawrence of Arabia (1962),Adventure|Drama|War
1212,3.823893108864991,"Third Man, The (1949)",Film-Noir|Mystery|Thriller
1223,3.650308092316441,"Grand Day Out with Wallace and Gromit, A (1989)",Adventure|Animation|Children|Comedy|Sci-Fi
1227,3.635037124521092,Once Upon a Time in America (1984),Crime|Drama
1228,3.7888450951515464,Raging Bull (1980),Drama
1237,3.672020834715397,"Seventh Seal, The (Sjunde inseglet, Det) (1957)",Drama
1254,3.7314142404703663,"Treasure of the Sierra Madre, The (1948)",Action|Adventure|Drama|Western
1284,3.7271692650685626,"Big Sleep, The (1946)",Crime|Film-Noir|Mystery
1288,3.7793536008577218,This Is Spinal Tap (1984),Comedy
1298,3.4111132597842686,Pink Floyd: The Wall (1982),Drama|Musical
1307,3.6093441603266663,When Harry Met Sally... (1989),Comedy|Romance
1717,2.7842680362883465,Scream 2 (1997),Comedy|Horror|Mystery|Thriller
1945,3.75113333585374,On the Waterfront (1954),Crime|Drama
1953,3.6655452953582635,"French Connection, The (1971)",Action|Crime|Thriller
2019,3.976056227039321,Seven Samurai (Shichinin no samurai) (1954),Action|Adventure|Drama
2117,3.33147845012708,1984 (Nineteen Eighty-Four) (1984),Drama|Sci-Fi
2160,3.6011504459395924,Rosemary's Baby (1968),Drama|Horror|Thriller
2176,3.57375146613874,Rope (1948),Crime|Drama|Thriller
2288,3.6563637789354986,"Thing, The (1982)",Action|Horror|Sci-Fi|Thriller
2289,3.6415883226142243,"Player, The (1992)",Comedy|Crime|Drama
2324,3.811800615720265,Life Is Beautiful (La Vita è bella) (1997),Comedy|Drama|Romance|War
2396,3.5348239685460356,Shakespeare in Love (1998),Comedy|Drama|Romance
2421,2.679992721897142,"Karate Kid, Part II, The (1986)",Action|Adventure|Drama
2423,3.3500135241406577,Christmas Vacation (National Lampoon's Christmas Vacation) (1989),Comedy
2572,3.267880517975142,10 Things I Hate About You (1999),Comedy|Romance
2761,3.637342688232076,"Iron Giant, The (1999)",Adventure|Animation|Children|Drama|Sci-Fi
2872,3.3892905570142444,Excalibur (1981),Adventure|Fantasy
2951,3.6572596810734077,"Fistful of Dollars, A (Per un pugno di dollari) (1964)",Action|Western
2968,3.4122172005166265,Time Bandits (1981),Adventure|Comedy|Fantasy|Sci-Fi
3005,3.087774184004316,"Bone Collector, The (1999)",Thriller
3068,3.4555488179511187,"Verdict, The (1982)",Drama|Mystery
3105,3.518997972976027,Awakenings (1990),Drama|Mystery
3160,3.6766966354622888,Magnolia (1999),Drama
3174,3.3866429323660174,Man on the Moon (1999),Comedy|Drama
3175,3.462630280356736,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi
3262,3.200747911238578,Twin Peaks: Fire Walk with Me (1992),Crime|Drama|Mystery|Thriller
3273,2.5550471583767025,Scream 3 (2000),Comedy|Horror|Mystery|Thriller
3408,3.393850556808758,Erin Brockovich (2000),Drama
3409,3.0151989429893504,Final Destination (2000),Drama|Thriller
3462,3.6900403500075023,Modern Times (1936),Comedy|Drama|Romance
3469,3.509706742310562,Inherit the Wind (1960),Drama
3504,3.7180067528949516,Network (1976),Comedy|Drama
3510,3.368278521217913,Frequency (2000),Drama|Thriller
3624,3.1340363576527017,Shanghai Noon (2000),Action|Adventure|Comedy|Western
3646,2.4573629721152237,Big Momma's House (2000),Comedy
3686,3.132049819768804,Flatliners (1990),Horror|Sci-Fi|Thriller
3735,3.600661595653257,Serpico (1973),Crime|Drama
3744,2.8780744303861185,Shaft (2000),Action|Crime|Thriller
3752,2.8896258653002795,"Me, Myself & Irene (2000)",Adventure|Comedy
3798,3.0406822481606284,What Lies Beneath (2000),Drama|Horror|Mystery
3821,2.3906176436009985,Nutty Professor II: The Klumps (2000),Comedy
3897,3.671053665631415,Almost Famous (2000),Drama
3911,3.5823234702590057,Best in Show (2000),Comedy
3967,3.5236244003146897,Billy Elliot (2000),Drama
3968,2.851287883605024,Bedazzled (2000),Comedy
3986,2.881105196017432,"6th Day, The (2000)",Action|Sci-Fi|Thriller
4007,3.4721603981554847,Wall Street (1987),Drama
4014,3.420791712674314,Chocolat (2000),Drama|Romance
4027,3.7062910751328557,"O Brother, Where Art Thou? (2000)",Adventure|Comedy|Crime
4069,2.6589250108273133,"Wedding Planner, The (2001)",Comedy|Romance
4254,2.520099640208399,Crocodile Dundee in Los Angeles (2001),Comedy|Drama
4299,3.160255921389417,"Knight's Tale, A (2001)",Action|Comedy|Romance
4340,2.450000735308985,"Animal, The (2001)",Comedy
4369,2.8109211105189607,"Fast and the Furious, The (2001)",Action|Crime|Thriller
4370,3.1641213775682315,A.I. Artificial Intelligence (2001),Adventure|Drama|Sci-Fi
4388,2.437959944463314,Scary Movie 2 (2001),Comedy
4447,2.994338063665911,Legally Blonde (2001),Comedy|Romance
4467,3.3551772466857774,"Adventures of Baron Munchausen, The (1988)",Adventure|Comedy|Fantasy
4641,3.5211872390913097,Ghost World (2001),Comedy|Drama
4720,3.52907980941391,"Others, The (2001)",Drama|Horror|Mystery|Thriller
4735,2.642787801510212,Ghosts of Mars (2001),Horror|Sci-Fi|Thriller
4876,2.7179163014417487,Thirteen Ghosts (a.k.a. Thir13en Ghosts) (2001),Horror|Thriller
4973,3.91813233069897,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",Comedy|Romance
5008,3.559729446042371,Witness for the Prosecution (1957),Drama|Mystery|Thriller
5014,3.230128762342602,I Am Sam (2001),Drama
5026,3.249495739760939,"Brotherhood of the Wolf (Pacte des loups, Le) (2001)",Action|Mystery|Thriller
5047,2.779468428107934,Kung Pow: Enter the Fist (2002),Action|Comedy
5065,2.9971808937215343,"Mothman Prophecies, The (2002)",Drama|Fantasy|Horror|Mystery|Thriller
5093,2.723054765623054,Collateral Damage (2002),Action|Thriller
5128,2.715247299244017,Queen of the Damned (2002),Fantasy|Horror
5147,3.5302400458246233,Wild Strawberries (Smultronstället) (1957),Drama
5171,2.795640439881984,"Time Machine, The (2002)",Action|Adventure|Sci-Fi
5313,2.6462843011971526,The Scorpion King (2002),Action|Adventure|Fantasy|Thriller
5478,2.7308250780457803,Eight Legged Freaks (2002),Action|Comedy|Horror|Sci-Fi
5530,2.8336634286325992,Simone (S1m0ne) (2002),Comedy|Drama|Fantasy|Sci-Fi
5621,2.6385960515982605,"Tuxedo, The (2002)",Action|Comedy
5669,3.5651249970141077,Bowling for Columbine (2002),Documentary
5673,3.394843383604046,Punch-Drunk Love (2002),Comedy|Drama|Romance
5690,3.6262368948668566,Grave of the Fireflies (Hotaru no haka) (1988),Animation|Drama|War
5784,2.7109498185744214,Ghost Ship (2002),Horror
5878,3.5348248469221684,Talk to Her (Hable con Ella) (2002),Drama|Romance
5900,2.801182749116861,Analyze That (2002),Comedy|Crime
5902,3.6187127992489354,Adaptation (2002),Comedy|Drama|Romance
5942,2.6971192150159657,"Hot Chick, The (2002)",Comedy
5971,3.7298344937352446,My Neighbor Totoro (Tonari no Totoro) (1988),Animation|Children|Drama|Fantasy
5992,3.3834955086067735,"Hours, The (2002)",Drama|Romance
5995,3.781631159164021,"Pianist, The (2002)",Drama|War
6058,2.854533442592744,Final Destination 2 (2003),Horror|Thriller
6155,2.936322349769043,How to Lose a Guy in 10 Days (2003),Comedy|Romance
6156,2.946967229845285,Shanghai Knights (2003),Action|Adventure|Comedy
6157,2.5622584890327067,Daredevil (2003),Action|Crime
6287,2.845032770946402,Anger Management (2003),Comedy
